title,category,ausbildung,ams_id,slug,salary_min_eur,salary_max_eur,outlook_text,outlook_trend,employment_sectors,url
SportplatzwartIn,,,3248,3248-SportplatzwartIn,2100,2100,,neutral,,https://www.berufslexikon.at/berufe/3248-SportplatzwartIn/
Sporttechnologe technologin,,,3006,3006-Sporttechnologe-technologin,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/3006-Sporttechnologe-technologin/
SporttrainerIn,,,3180,3180-SporttrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3180-SporttrainerIn/
SporttrainerIn SportinstruktorIn,,,3312,3312-SporttrainerIn-SportinstruktorIn,,,,neutral,,https://www.berufslexikon.at/berufe/3312-SporttrainerIn-SportinstruktorIn/
SportwissenschafterIn,,,2213,2213-SportwissenschafterIn,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/2213-SportwissenschafterIn/
SportwissenschafterIn Bewegung,,,2214,2214-SportwissenschafterIn-Bewegung,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/2214-SportwissenschafterIn-Bewegung/
SportwissenschafterIn Leistungssport,,,2216,2216-SportwissenschafterIn-Leistungssport,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/2216-SportwissenschafterIn-Leistungssport/
SportwissenschafterIn Trainingswissenschaft,,,2217,2217-SportwissenschafterIn-Trainingswissenschaft,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/2217-SportwissenschafterIn-Trainingswissenschaft/
SprachlehrerIn,,,2948,2948-SprachlehrerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/2948-SprachlehrerIn/
SprachwissenschafterIn KulturwissenschafterIn,,,2296,2296-SprachwissenschafterIn-KulturwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2296-SprachwissenschafterIn-KulturwissenschafterIn/
SprachwissenschafterIn LinguistIn,,,2315,2315-SprachwissenschafterIn-LinguistIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2315-SprachwissenschafterIn-LinguistIn/
SprengbefugteR,,,2766,2766-SprengbefugteR,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/2766-SprengbefugteR/
SPS ProgrammiererIn,,,3669,3669-SPS-ProgrammiererIn,2890,2930,,neutral,,https://www.berufslexikon.at/berufe/3669-SPS-ProgrammiererIn/
SPS ProgrammiererIn,,,5853,5853-SPS-ProgrammiererIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/5853-SPS-ProgrammiererIn/
Staatsanwalt/Staatsanwaeltin,,,2516,2516-Staatsanwalt~Staatsanwaeltin,,,,neutral,,https://www.berufslexikon.at/berufe/2516-Staatsanwalt~Staatsanwaeltin/
Stadt undRegionalmanagerIn,,,3847,3847-Stadt-undRegionalmanagerIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/3847-Stadt-undRegionalmanagerIn/
StadtplanerIn,,,3848,3848-StadtplanerIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/3848-StadtplanerIn/
StallarbeiterIn,,,3813,3813-StallarbeiterIn,1820,1820,,neutral,,https://www.berufslexikon.at/berufe/3813-StallarbeiterIn/
Standesbeamter_beamtin,,,2772,2772-Standesbeamter_beamtin,2210,2210,,neutral,,https://www.berufslexikon.at/berufe/2772-Standesbeamter_beamtin/
StaplerfahrerIn,,,2811,2811-StaplerfahrerIn,2360,2360,,neutral,,https://www.berufslexikon.at/berufe/2811-StaplerfahrerIn/
StatistikerIn,,,2616,2616-StatistikerIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/2616-StatistikerIn/
StatistIn,,,2858,2858-StatistIn,,,,neutral,,https://www.berufslexikon.at/berufe/2858-StatistIn/
SteinmetzIn,,,190,190-SteinmetzIn,2920,2920,,neutral,,https://www.berufslexikon.at/berufe/190-SteinmetzIn/
SteinmetztechnikerIn,,,3497,3497-SteinmetztechnikerIn,2920,2920,,neutral,,https://www.berufslexikon.at/berufe/3497-SteinmetztechnikerIn/
StellwerksmitarbeiterIn,,,2911,2911-StellwerksmitarbeiterIn,2650,2650,,neutral,,https://www.berufslexikon.at/berufe/2911-StellwerksmitarbeiterIn/
SteuerassistentIn,,,1760,1760-SteuerassistentIn,2250,2290,,neutral,,https://www.berufslexikon.at/berufe/1760-SteuerassistentIn/
SteuerassistentIn,,,3275,3275-SteuerassistentIn,2250,2250,,neutral,,https://www.berufslexikon.at/berufe/3275-SteuerassistentIn/
SteuerberaterIn,,,2456,2456-SteuerberaterIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2456-SteuerberaterIn/
SteuerungstechnikerIn RegelungstechnikerIn,,,2670,2670-SteuerungstechnikerIn-RegelungstechnikerIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/2670-SteuerungstechnikerIn-RegelungstechnikerIn/
Storyliner,,,3181,3181-Storyliner,,,,neutral,,https://www.berufslexikon.at/berufe/3181-Storyliner/
StrahlenschutzbeauftragteR,,,3865,3865-StrahlenschutzbeauftragteR,,,,neutral,,https://www.berufslexikon.at/berufe/3865-StrahlenschutzbeauftragteR/
StrassenbahnfahrerIn,,,3692,3692-StrassenbahnfahrerIn,2650,2650,,neutral,,https://www.berufslexikon.at/berufe/3692-StrassenbahnfahrerIn/
StrassenbauarbeiterIn,,,2767,2767-StrassenbauarbeiterIn,2450,2450,,neutral,,https://www.berufslexikon.at/berufe/2767-StrassenbauarbeiterIn/
Strassenerhaltungsfachmann/Strassenerhaltungsfachfrau,,,194,194-Strassenerhaltungsfachmann~Strassenerhaltungsfachfrau,2770,2770,,neutral,,https://www.berufslexikon.at/berufe/194-Strassenerhaltungsfachmann~Strassenerhaltungsfachfrau/
StrassenreinigerIn,,,2884,2884-StrassenreinigerIn,2610,2610,,neutral,,https://www.berufslexikon.at/berufe/2884-StrassenreinigerIn/
StreichinstrumentenbauerIn SaiteninstrumentenbauerIn,,,195,195-StreichinstrumentenbauerIn-SaiteninstrumentenbauerIn,,,,neutral,,https://www.berufslexikon.at/berufe/195-StreichinstrumentenbauerIn-SaiteninstrumentenbauerIn/
Stubenmaedchen/Stubenbursch,,,2784,2784-Stubenmaedchen~Stubenbursch,,,,neutral,,https://www.berufslexikon.at/berufe/2784-Stubenmaedchen~Stubenbursch/
StuckateurIn TrockenausbauerIn,,,197,197-StuckateurIn-TrockenausbauerIn,2510,2510,,neutral,,https://www.berufslexikon.at/berufe/197-StuckateurIn-TrockenausbauerIn/
StuckateurIn_und_TrockenausbauerIn,,,3592,3592-StuckateurIn_und_TrockenausbauerIn,2470,2970,,neutral,,https://www.berufslexikon.at/berufe/3592-StuckateurIn_und_TrockenausbauerIn/
StudiotechnikerIn,,,3182,3182-StudiotechnikerIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/3182-StudiotechnikerIn/
StudiotechnikerIn,,,3661,3661-StudiotechnikerIn,2110,2410,,neutral,,https://www.berufslexikon.at/berufe/3661-StudiotechnikerIn/
Stuntman/Stuntwoman,,,2826,2826-Stuntman~Stuntwoman,,,,neutral,,https://www.berufslexikon.at/berufe/2826-Stuntman~Stuntwoman/
SuchtberaterIn,,,3184,3184-SuchtberaterIn,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/3184-SuchtberaterIn/
Suchtpsychologe/Suchtpsychologin,,,3185,3185-Suchtpsychologe~Suchtpsychologin,3480,3480,,neutral,,https://www.berufslexikon.at/berufe/3185-Suchtpsychologe~Suchtpsychologin/
SuedasienwissenschafterIn,,,3186,3186-SuedasienwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3186-SuedasienwissenschafterIn/
SupervisorIn,,,2272,2272-SupervisorIn,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/2272-SupervisorIn/
Supply Chain ManagerIn,,,2513,2513-Supply-Chain-ManagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2513-Supply-Chain-ManagerIn/
Supply Chain ManagerIn,,,3547,3547-Supply-Chain-ManagerIn,2160,2670,,neutral,,https://www.berufslexikon.at/berufe/3547-Supply-Chain-ManagerIn/
Support ManagerIn,,,3187,3187-Support-ManagerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3187-Support-ManagerIn/
SurflehrerIn,,,2827,2827-SurflehrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2827-SurflehrerIn/
SynchronsprecherIn,,,3704,3704-SynchronsprecherIn,,,,neutral,,https://www.berufslexikon.at/berufe/3704-SynchronsprecherIn/
SystemanalytikerIn,,,2684,2684-SystemanalytikerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2684-SystemanalytikerIn/
SystementwicklerIn,,,1828,1828-SystementwicklerIn,2340,2480,,neutral,,https://www.berufslexikon.at/berufe/1828-SystementwicklerIn/
SystementwicklerIn,,,2735,2735-SystementwicklerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2735-SystementwicklerIn/
Systemgastronomiefachmann/Systemgastronomiefachfrau,,,198,198-Systemgastronomiefachmann~Systemgastronomiefachfrau,2080,2080,,neutral,,https://www.berufslexikon.at/berufe/198-Systemgastronomiefachmann~Systemgastronomiefachfrau/
SystemtechnikerIn InformationstechnikerIn IT,,,1916,1916-SystemtechnikerIn-InformationstechnikerIn-IT,2340,2910,,neutral,,https://www.berufslexikon.at/berufe/1916-SystemtechnikerIn-InformationstechnikerIn-IT/
SystemtheoretikerIn,,,2444,2444-SystemtheoretikerIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2444-SystemtheoretikerIn/
TaenzerIn,,,2374,2374-TaenzerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2374-TaenzerIn/
TaenzerIn,,,2950,2950-TaenzerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2950-TaenzerIn/
TaetowiererIn und PiercerIn,,,2829,2829-TaetowiererIn-und-PiercerIn,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/2829-TaetowiererIn-und-PiercerIn/
Tagesmutter/Tagesvater,,,2872,2872-Tagesmutter~Tagesvater,2120,2120,,neutral,,https://www.berufslexikon.at/berufe/2872-Tagesmutter~Tagesvater/
TankwartIn,,,2812,2812-TankwartIn,2030,2030,,neutral,,https://www.berufslexikon.at/berufe/2812-TankwartIn/
TanzlehrerIn,,,2828,2828-TanzlehrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2828-TanzlehrerIn/
Tanzpaedagoge/Tanzpaedagogin,,,2967,2967-Tanzpaedagoge~Tanzpaedagogin,,,,neutral,,https://www.berufslexikon.at/berufe/2967-Tanzpaedagoge~Tanzpaedagogin/
TapeziererIn DekorateurIn,,,199,199-TapeziererIn-DekorateurIn,,,,neutral,,https://www.berufslexikon.at/berufe/199-TapeziererIn-DekorateurIn/
TatortreinigerIn,,,3781,3781-TatortreinigerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3781-TatortreinigerIn/
TaucherIn,,,3250,3250-TaucherIn,2530,2530,,neutral,,https://www.berufslexikon.at/berufe/3250-TaucherIn/
TauchlehrerIn,,,2830,2830-TauchlehrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2830-TauchlehrerIn/
Tax ManagerIn,,,3352,3352-Tax-ManagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3352-Tax-ManagerIn/
TaxifahrerIn,,,2912,2912-TaxifahrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2912-TaxifahrerIn/
TeamassistentIn,,,1698,1698-TeamassistentIn,2190,2820,,neutral,,https://www.berufslexikon.at/berufe/1698-TeamassistentIn/
Technik Consultant,,,2592,2592-Technik-Consultant,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2592-Technik-Consultant/
TechnischeR HauswartIn,,,2876,2876-TechnischeR-HauswartIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/2876-TechnischeR-HauswartIn/
TechnischeR KontrollorIn,,,2587,2587-TechnischeR-KontrollorIn,,,,neutral,,https://www.berufslexikon.at/berufe/2587-TechnischeR-KontrollorIn/
TechnischeR RedakteurIn,,,3191,3191-TechnischeR-RedakteurIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3191-TechnischeR-RedakteurIn/
TechnischeR RedakteurIn,,,3713,3713-TechnischeR-RedakteurIn,2680,2680,,neutral,,https://www.berufslexikon.at/berufe/3713-TechnischeR-RedakteurIn/
TechnischeR ZeichnerIn,,,200,200-TechnischeR-ZeichnerIn,2230,2230,,neutral,,https://www.berufslexikon.at/berufe/200-TechnischeR-ZeichnerIn/
TechnischeR_EinkaeuferIn,,,2163,2163-TechnischeR_EinkaeuferIn,1920,2720,,neutral,,https://www.berufslexikon.at/berufe/2163-TechnischeR_EinkaeuferIn/
TechnischeR_SachbearbeiterIn,,,3816,3816-TechnischeR_SachbearbeiterIn,2460,2800,,neutral,,https://www.berufslexikon.at/berufe/3816-TechnischeR_SachbearbeiterIn/
TelekommunikationstechnikerIn,,,2691,2691-TelekommunikationstechnikerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2691-TelekommunikationstechnikerIn/
TelematikerIn,,,2690,2690-TelematikerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2690-TelematikerIn/
TennislehrerIn,,,2831,2831-TennislehrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2831-TennislehrerIn/
Terminal Guide,,,3561,3561-Terminal-Guide,,,,neutral,,https://www.berufslexikon.at/berufe/3561-Terminal-Guide/
TextilchemikerIn,,,206,206-TextilchemikerIn,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/206-TextilchemikerIn/
TextilchemikerIn,,,2131,2131-TextilchemikerIn,1950,2470,,neutral,,https://www.berufslexikon.at/berufe/2131-TextilchemikerIn/
TextildesignerIn,,,2029,2029-TextildesignerIn,1950,2470,,neutral,,https://www.berufslexikon.at/berufe/2029-TextildesignerIn/
TextildesignerIn,,,2342,2342-TextildesignerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/2342-TextildesignerIn/
TextilgestalterIn Schwerpunkt_Posamentiererei,,,3377,3377-TextilgestalterIn-Schwerpunkt_Posamentiererei,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/3377-TextilgestalterIn-Schwerpunkt_Posamentiererei/
TextilgestalterIn Schwerpunkt_Stickerei,,,3378,3378-TextilgestalterIn-Schwerpunkt_Stickerei,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/3378-TextilgestalterIn-Schwerpunkt_Stickerei/
TextilgestalterIn Schwerpunkt_Strickwaren,,,3379,3379-TextilgestalterIn-Schwerpunkt_Strickwaren,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/3379-TextilgestalterIn-Schwerpunkt_Strickwaren/
TextilgestalterIn Schwerpunkt_Weberei,,,3380,3380-TextilgestalterIn-Schwerpunkt_Weberei,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/3380-TextilgestalterIn-Schwerpunkt_Weberei/
Textilkaufmann/Textilkauffrau,,,2132,2132-Textilkaufmann~Textilkauffrau,2190,2800,,neutral,,https://www.berufslexikon.at/berufe/2132-Textilkaufmann~Textilkauffrau/
TextilreinigerIn,,,203,203-TextilreinigerIn,,,,neutral,,https://www.berufslexikon.at/berufe/203-TextilreinigerIn/
TextiltechnikerIn,,,2133,2133-TextiltechnikerIn,1950,2470,,neutral,,https://www.berufslexikon.at/berufe/2133-TextiltechnikerIn/
Textiltechnologe/Textiltechnologin,,,3331,3331-Textiltechnologe~Textiltechnologin,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/3331-Textiltechnologe~Textiltechnologin/
TheaterwissenschafterIn,,,2238,2238-TheaterwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2238-TheaterwissenschafterIn/
Theologe/Theologin,,,2317,2317-Theologe~Theologin,3290,3290,,neutral,,https://www.berufslexikon.at/berufe/2317-Theologe~Theologin/
TheoretischeR PhysikerIn,,,3008,3008-TheoretischeR-PhysikerIn,3710,3710,,neutral,,https://www.berufslexikon.at/berufe/3008-TheoretischeR-PhysikerIn/
Third Level Supporter %28m w%29,,,3655,3655-Third-Level-Supporter-%28m-w%29,2340,2930,,neutral,,https://www.berufslexikon.at/berufe/3655-Third-Level-Supporter-%28m-w%29/
Tibetologe/Tibetologin Tibetologie und Buddhismuskunde,,,2310,2310-Tibetologe~Tibetologin-Tibetologie-und-Buddhismuskunde,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2310-Tibetologe~Tibetologin-Tibetologie-und-Buddhismuskunde/
Ticketing_Agent,,,3610,3610-Ticketing_Agent,,,,neutral,,https://www.berufslexikon.at/berufe/3610-Ticketing_Agent/
TiefbauerIn,,,207,207-TiefbauerIn,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/207-TiefbauerIn/
TiefbauspezialistIn Schwerpunkt_Baumaschinenbetrieb,,,3519,3519-TiefbauspezialistIn-Schwerpunkt_Baumaschinenbetrieb,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/3519-TiefbauspezialistIn-Schwerpunkt_Baumaschinenbetrieb/
TiefbauspezialistIn Schwerpunkt_Siedlungswasserbau,,,3520,3520-TiefbauspezialistIn-Schwerpunkt_Siedlungswasserbau,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/3520-TiefbauspezialistIn-Schwerpunkt_Siedlungswasserbau/
TiefbauspezialistIn Schwerpunkt_Tunnelbautechnik,,,3764,3764-TiefbauspezialistIn-Schwerpunkt_Tunnelbautechnik,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/3764-TiefbauspezialistIn-Schwerpunkt_Tunnelbautechnik/
TiefbauspezialistIn Schwerpunkt_Verkehrswegebau,,,3521,3521-TiefbauspezialistIn-Schwerpunkt_Verkehrswegebau,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/3521-TiefbauspezialistIn-Schwerpunkt_Verkehrswegebau/
TiefbautechnikerIn,,,1678,1678-TiefbautechnikerIn,2710,3180,,neutral,,https://www.berufslexikon.at/berufe/1678-TiefbautechnikerIn/
TiefbautechnikerIn,,,2544,2544-TiefbautechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2544-TiefbautechnikerIn/
TieraerztlicheR_OrdinationsassistentIn,,,3498,3498-TieraerztlicheR_OrdinationsassistentIn,,,,neutral,,https://www.berufslexikon.at/berufe/3498-TieraerztlicheR_OrdinationsassistentIn/
Tierarzt/Tieraerztin,,,2482,2482-Tierarzt~Tieraerztin,3590,3590,,neutral,,https://www.berufslexikon.at/berufe/2482-Tierarzt~Tieraerztin/
Tierarzt/Tieraerztin_fuer_Tiermedizinische Forschung,,,2484,2484-Tierarzt~Tieraerztin_fuer_Tiermedizinische-Forschung,3590,3590,,neutral,,https://www.berufslexikon.at/berufe/2484-Tierarzt~Tieraerztin_fuer_Tiermedizinische-Forschung/
Tierarzt/Tieraerztin_fuer_Veterinaerverwaltung,,,2485,2485-Tierarzt~Tieraerztin_fuer_Veterinaerverwaltung,3590,3590,,neutral,,https://www.berufslexikon.at/berufe/2485-Tierarzt~Tieraerztin_fuer_Veterinaerverwaltung/
TierhaendlerIn,,,3251,3251-TierhaendlerIn,2030,2030,,neutral,,https://www.berufslexikon.at/berufe/3251-TierhaendlerIn/
TierpflegerIn,,,209,209-TierpflegerIn,1910,1910,,neutral,,https://www.berufslexikon.at/berufe/209-TierpflegerIn/
TiertrainerIn,,,3554,3554-TiertrainerIn,2000,2000,,neutral,,https://www.berufslexikon.at/berufe/3554-TiertrainerIn/
TischlereitechnikerIn Schwerpunkt_Produktion,,,3473,3473-TischlereitechnikerIn-Schwerpunkt_Produktion,2420,2420,,neutral,,https://www.berufslexikon.at/berufe/3473-TischlereitechnikerIn-Schwerpunkt_Produktion/
TischlereitechnikerIn_ _Schwerpunkt_Modell _und_Formenbau,,,3803,3803-TischlereitechnikerIn_-_Schwerpunkt_Modell-_und_Formenbau,2110,2110,,neutral,,https://www.berufslexikon.at/berufe/3803-TischlereitechnikerIn_-_Schwerpunkt_Modell-_und_Formenbau/
TischlereitechnikerIn_ _Schwerpunkt_Planung,,,3472,3472-TischlereitechnikerIn_-_Schwerpunkt_Planung,2420,2420,,neutral,,https://www.berufslexikon.at/berufe/3472-TischlereitechnikerIn_-_Schwerpunkt_Planung/
TischlerIn_ _Schwerpunkt_Allgemeine_Tischlerei,,,3800,3800-TischlerIn_-_Schwerpunkt_Allgemeine_Tischlerei,2420,2420,,neutral,,https://www.berufslexikon.at/berufe/3800-TischlerIn_-_Schwerpunkt_Allgemeine_Tischlerei/
TischlerIn_ _Schwerpunkt_Drechslerei,,,3801,3801-TischlerIn_-_Schwerpunkt_Drechslerei,2420,2420,,neutral,,https://www.berufslexikon.at/berufe/3801-TischlerIn_-_Schwerpunkt_Drechslerei/
Tissue Engineer,,,3194,3194-Tissue-Engineer,3390,3390,,neutral,,https://www.berufslexikon.at/berufe/3194-Tissue-Engineer/
ToncutterIn,,,3195,3195-ToncutterIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/3195-ToncutterIn/
ToningenieurIn,,,2679,2679-ToningenieurIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/2679-ToningenieurIn/
TonmeisterIn,,,3196,3196-TonmeisterIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/3196-TonmeisterIn/
TontechnikerIn,,,1838,1838-TontechnikerIn,2110,2410,,neutral,,https://www.berufslexikon.at/berufe/1838-TontechnikerIn/
TontechnikerIn,,,3709,3709-TontechnikerIn,2110,2110,,neutral,,https://www.berufslexikon.at/berufe/3709-TontechnikerIn/
TourismusberaterIn,,,2958,2958-TourismusberaterIn,2540,2540,,neutral,,https://www.berufslexikon.at/berufe/2958-TourismusberaterIn/
Tourismuskaufmann frau,,,2145,2145-Tourismuskaufmann-frau,2150,2500,,neutral,,https://www.berufslexikon.at/berufe/2145-Tourismuskaufmann-frau/
TourismusmanagerIn,,,2146,2146-TourismusmanagerIn,2150,2500,,neutral,,https://www.berufslexikon.at/berufe/2146-TourismusmanagerIn/
TourismusmanagerIn,,,2219,2219-TourismusmanagerIn,2540,2540,,neutral,,https://www.berufslexikon.at/berufe/2219-TourismusmanagerIn/
Toxikologe/Toxikologin,,,2476,2476-Toxikologe~Toxikologin,3390,3390,,neutral,,https://www.berufslexikon.at/berufe/2476-Toxikologe~Toxikologin/
TrafikantIn,,,3252,3252-TrafikantIn,2100,2100,,neutral,,https://www.berufslexikon.at/berufe/3252-TrafikantIn/
Trailer ProducerIn,,,3197,3197-Trailer-ProducerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3197-Trailer-ProducerIn/
TrainerIn in der Erwachsenenbildung,,,2873,2873-TrainerIn-in-der-Erwachsenenbildung,2740,2740,,neutral,,https://www.berufslexikon.at/berufe/2873-TrainerIn-in-der-Erwachsenenbildung/
TrainingstherapeutIn,,,3746,3746-TrainingstherapeutIn,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/3746-TrainingstherapeutIn/
TransportarbeiterIn,,,2913,2913-TransportarbeiterIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/2913-TransportarbeiterIn/
TransportbetontechnikerIn,,,3038,3038-TransportbetontechnikerIn,2940,2940,,neutral,,https://www.berufslexikon.at/berufe/3038-TransportbetontechnikerIn/
TransportmanagerIn,,,2514,2514-TransportmanagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2514-TransportmanagerIn/
TransportsachbearbeiterIn,,,1957,1957-TransportsachbearbeiterIn,2190,2960,,neutral,,https://www.berufslexikon.at/berufe/1957-TransportsachbearbeiterIn/
Treasurer%28mw%29,,,3198,3198-Treasurer%28mw%29,2900,2900,,neutral,,https://www.berufslexikon.at/berufe/3198-Treasurer%28mw%29/
Trendscout,,,3199,3199-Trendscout,,,,neutral,,https://www.berufslexikon.at/berufe/3199-Trendscout/
TriebfahrzeugfuehrerIn,,,2914,2914-TriebfahrzeugfuehrerIn,2650,2650,,neutral,,https://www.berufslexikon.at/berufe/2914-TriebfahrzeugfuehrerIn/
TuersteherIn,,,3253,3253-TuersteherIn,2120,2120,,neutral,,https://www.berufslexikon.at/berufe/3253-TuersteherIn/
Turkologe/Turkologin,,,2311,2311-Turkologe~Turkologin,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2311-Turkologe~Turkologin/
U Bahn FahrerIn,,,3691,3691-U-Bahn-FahrerIn,2650,2650,,neutral,,https://www.berufslexikon.at/berufe/3691-U-Bahn-FahrerIn/
UebersetzerIn,,,2289,2289-UebersetzerIn,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/2289-UebersetzerIn/
UebersetzerIn und DolmetscherIn bei der EU_Sonderlaufbahn Sprachendienst LA,,,2290,2290-UebersetzerIn-und-DolmetscherIn-bei-der-EU_Sonderlaufbahn-Sprachendienst-LA,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/2290-UebersetzerIn-und-DolmetscherIn-bei-der-EU_Sonderlaufbahn-Sprachendienst-LA/
UebersetzerIn und DolmetscherIn Gespraechsdolmetschen Uebersetzen,,,2291,2291-UebersetzerIn-und-DolmetscherIn-Gespraechsdolmetschen-Uebersetzen,,,,neutral,,https://www.berufslexikon.at/berufe/2291-UebersetzerIn-und-DolmetscherIn-Gespraechsdolmetschen-Uebersetzen/
UhrmacherIn ZeitmesstechnikerIn,,,3330,3330-UhrmacherIn-ZeitmesstechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3330-UhrmacherIn-ZeitmesstechnikerIn/
UmweltanalytikerIn,,,2155,2155-UmweltanalytikerIn,2460,3130,,neutral,,https://www.berufslexikon.at/berufe/2155-UmweltanalytikerIn/
UmweltbautechnikerIn,,,2153,2153-UmweltbautechnikerIn,2710,3180,,neutral,,https://www.berufslexikon.at/berufe/2153-UmweltbautechnikerIn/
UmweltbautechnikerIn,,,3201,3201-UmweltbautechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3201-UmweltbautechnikerIn/
UmweltbeauftragteR,,,3867,3867-UmweltbeauftragteR,2460,2460,,neutral,,https://www.berufslexikon.at/berufe/3867-UmweltbeauftragteR/
UmweltberaterIn,,,2150,2150-UmweltberaterIn,2460,2800,,neutral,,https://www.berufslexikon.at/berufe/2150-UmweltberaterIn/
UmweltberaterIn,,,3155,3155-UmweltberaterIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3155-UmweltberaterIn/
UmweltberaterIn AbfallberaterIn,,,2923,2923-UmweltberaterIn-AbfallberaterIn,2460,2460,,neutral,,https://www.berufslexikon.at/berufe/2923-UmweltberaterIn-AbfallberaterIn/
UmweltchemikerIn,,,1745,1745-UmweltchemikerIn,2460,3130,,neutral,,https://www.berufslexikon.at/berufe/1745-UmweltchemikerIn/
UmweltchemikerIn,,,3202,3202-UmweltchemikerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3202-UmweltchemikerIn/
UmweltcontrollerIn,,,3825,3825-UmweltcontrollerIn,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/3825-UmweltcontrollerIn/
UmweltcontrollerIn,,,3827,3827-UmweltcontrollerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3827-UmweltcontrollerIn/
UmweltinformatikerIn,,,2991,2991-UmweltinformatikerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2991-UmweltinformatikerIn/
UmweltjuristIn,,,2528,2528-UmweltjuristIn,2730,2730,,neutral,,https://www.berufslexikon.at/berufe/2528-UmweltjuristIn/
UmweltkonomIn,,,3828,3828-UmweltkonomIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3828-UmweltkonomIn/
UmweltmanagerIn,,,2633,2633-UmweltmanagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2633-UmweltmanagerIn/
